passage,label
growth of rainbow trout salmo gairdneri after hypophysectomy and somatotropin therapy,1
candida albicans cells inhibited by either e coli or in mixed culture with polyene antibiotics appeared larger and less uniformly stained by acridine orange than control cells from pure cultures,1
"the root-knot nematode meloidogyne incognita was monoxenically cultured on excised roots of soybean cv. pickett and tomato cv. rutgers in agar media containing either 0 to 1,600 mug/ml ammonium nitrate or 0 to 100 mug/ml urea.",0
the activity of cpr against staphylococcus aureus mic50 1 microgramml and enterococcus faecalis mic50 8 microgramsml was better than ctx and caz but slightly less than ipmcs,0
hookworm in dogs and cats in the area of jakarta,1
surgeon in napoleons army he goes through many misadventures and finally dies peacefully dreaming of the past glory,1
"here we describe the flow cytometric parameters of stage-specific promastigotes of leishmania major, leishmania donovani, leishmania amazonensis, and leishmania braziliensis.",0
however win 421222 was markedly less toxic than gentamicin in subacute nephrotoxicity studies in rats ototoxicity experiments in guinea pigs and ataxia determinations in cats,1
longterm expression of human factor ix cdna in rabbits,0
to study primary immune responses we immunized in vitro human peripheral blood mononuclear cells from unexposed individuals using phenolic glycolipid 1 pgl1 an important waterinsoluble antigenic constituent of mycobacterium leprae,0
we have established 22 independent salivary gland epithelial cell strains from parotid or submandibular glands of human or macaque origin,0
impaired antibody production may be the major immune defect leading to s pneumoniae and h influenzae infections whereas some additional factor or factors related to disease activity appear to predispose to gramnegative infection in myeloma,0
in 1969 1976 and 1977 1039 rodents and carnivores collected from north east iran were examined for trichinella spiralis,1
in this study we investigated the effects of this factor referred to as inhibitory factor 1 if1 on the bactericidal activity of human polymorphonuclear cells pmns on staphylococcus aureus opsonized in various ways,0
100 persons whose conditions of work had no influence on their parodontium served as controlsit was found that both the frequency of incidents and the degree of intesity of changes in periodontium were significantly higher than those in the control group not exposed to the noxius action of work conditionsthis was analysed depending on sex age total time of employment and development of calculus dentis and plaques,1
mcmvinfected mice given pseudomonas or staphylococcus exhibited a 90 to 100 mortality within 24 to 48 h whereas 80 of viralinfected animals injected with candida died in 5 days,1
new or used extendedwear soft contact lenses preincubated in suspensions of pseudomonas aeruginosa were placed on the corneas of rabbits,0
comparative morphological and toxicological studies on the mouse rat guinea pig rabbit and dog for testing the cancerogenic effects and organotropism of diethylnitrosamine,0
blood samples from 620 animals comprised of 512 cattle and 108 water buffalo and 195 tick samples were subjected to nested pcr targeting the groesl gene of anaplasmataceae.,0
"demodectic mites of the brown rat rattus norvegicus (berkenhout, 1769) (rodentia, muridae) with a new finding of demodex ratticola bukva, 1995 (acari, demodecidae).",0
for example transformation of the pubic joint cartilage to a flexible and elastic interpubic ligament occurs during pregnancy in several species including guinea pigs mice and bats,0
"this study comprehensively investigated the impact of nano-zno on the human gut microbiome, metabolic functions, and resistome using an in vitro colon simulator.",0
morphologic responses to fsh were observed in gcm in rat granulosa and granulosathecastroma cell cultures macaque and human granulosalutein cells and human granulosathecastroma cell cultures,0
"nowadays, livestock escs are available from cattle, pigs, sheep, horses and rabbits with different states of pluripotency.",0
direct and competitive radioimmunoassay ria identified several antigenic determinants in hexone of adenovirus ad of lower primates sa7 a speciesspecific one common for ad sa7 and sv38 as well as 2 genusspecific determinants one common for the studied human ad types 1 and 6 simian ad sa7 and sv38 cattle ad of type 3 and a new determinant common for human ad type 6 and simian ad sa7 and sv38,0
transferable plasmids mediating multipleantibiotic resistance in streptococcus faecalis subsp liquefaciens,1
synthesis of human interferon by xenopus laevis oocytes two structural genes for interferons in human cells,1
used in a dose of 100 mgkg lithium chloride modifies the ecg patterns in rats rabbits and cats,1
ultrastructure of the atrioventricular node of the big brown bat eptesicus fucus,1
aryl hydrocarbon benzoapyrene hydroxylase is present and inducible in buffalo rat liver cells in culture,1
human scalp hair follicles contain an enzyme system that metabolizes the carcinogen benzoapyrene,1
the termination of the central microtubules from the cilia of tetrahymena pyriformis,1
on the other hand yolk sac cells did not elicit a detectable mlc reaction nor did they respond to pha or con a hence mouse yolk sac cells have the potential to express a certain limited array of immunological reactivities before the development of embryonic thymus and liver,1
allantoinase an enzyme in the purineurea cycle was found in eudistylia vancouveri polychaeta,1
animals as a source of escherichia coli pathogenic for human beings,0
3 antibody formation in dogs and rabbits to human serum proteins and keyhole limpet haemocyanin,1
pregnancies resulting from washed semen diluted in combination with artificial insemination aih or gamete intrafallopian tube transfer gift took place in spite of antibodies still present on the sperm membrane and can probably be attributed to improved semen quality minimizing of ovumsperm distance and cervical mucus elimination,0
a relation between the antiriboflavin activity and the chemical structure of 8nalkyl analogues 8nmethyl ethyl was studied by a restoration by riboflavin rf of inhibitory effect of the analogues on a growth of grampositive bacteria ie sarcina lutea bacillus cereus and staphylococcus aureus,1
earthworm pheretima communissima and pheretima hilgendorfi hemoglobins giant assemblies and subunits,1
however responses to other antigens in skin tests lymphocyte stimulation tests migration inhibition tests candida albicans sksd trichophyton and responses to other stimulants of the lymphocyte stimulation tests con a pwm were well preserved in older subjects,1
1 arginase was found to be present in the intestine in all species of annelida arthropoda and chordata studied,1
cellulase activity and degradation of cellulose and lignin in wheat straw and formation of humus during degradation by botryotrichum sp masoniella sp paecilomyces fusisporus sclerotium sp and trichurus spiralis was studied,0
