passage,label
the intact ova were used to test whether acrosin partially purified from the spermatozoa of the cock gallus domesticus partially purified rabbit testicular acrosin and commercial preparations of several hydrolytic enzymes could dissolve the inner vitelline membrane,1
usually algal populations change from a dominance of diatoms and green algae to dominance by bluegreen algae,1
the hatching rhythm of polystoma integerrimum a monogenean from the frog rana temporaria,1
mibolerone an androgen analog 17 betahydroxy7alpha 17dimethylestr4en3one induces a slow but progressive involution of the bursa of fabricius when fed to chickens at microng levels during the first 7 weeks of life,1
lizards has a complex life cycle with multiple developmental stages.,0
a family of potassium channel genes related to eag in drosophila and mammals,0
the gymnocephalous cercaria leaves the mollusc then sucked in by the respiratory stream becomes encysted in the inhaling siphon of another abra,1
overt externally visible or covert not externally visible menstruation has been documented in many species of primate including old world monkeys and apes new world monkeys and prosimians as well as in various species of bat and insectivore,0
wheat bran and oat bran decreased amylase and chymotrypsin activity while alfalfa decreased trypsin and chymotrypsin activity,0
the typical intermarginal form of herpessimplexblepharitis presents itself as an erosion of about 3 mm in length which may be well discerned in detail after fluorescein staining,1
trypanosoma rangeli isolated by hemoculture from aotus nancymai saimiri b boliviensis and s b peruviensis accounted for 766 of all trypanosome infections,0
normal human serum has been known to exert a cytotoxic effect on trypanosoma brucei subspecies for nearly 80 yr,1
snakes and finches were collected during the survey.,0
using only three patterns simian crease palmar hypothenar pattern and cummins index a parents index score was established which correctly diagnosed 8083 of controls and 7917 of parents,1
molecular characterization of allergen of cladosporium herbarum and alternaria alternans,0
administration of aes to guineapigs significantly increased the susceptibility of the animals to initial infection with t colubriformis larvae the number of worms recovered was nearly doubled,1
we believe it is probable that lithium interferes with sodium chloride transport at some more proximal nephron segment thereby producing the syndrome of polyuria,1
the cary blair transport system showed greater than or equal to 50 recovery of the initial inoculum at 96 hours for five of six salmonella strains four of six shigella strains all yersinia strains and one of two vibrio strains,0
structural analysis of mannans from candida albicans serotypes a and b and from torulopsis glabrata by methylation gas chromatography mass spectrometry and exoalphamannanase,0
after absorption with human erythrocytes thymus and liver powder the serum was passed through immunoabsorbent columns to remove extensive antiplasma protein activity,1
We documented the presence of finches and sharks in the same location.,0
finches and hawks share similar geographic ranges.,0
the distribution and properties of neutral peptidases acting on the peptide hormone bradykinin argproproglypheserprophearg were determined in several rabbit tissues,1
studies on extracorporeal maturation of the ovum of cattle pig and sheep,1
a companion yearling donkey was found to be passing dictyocaulus arnfieldi larvae in its faeces,1
ampicillinresistant hemophilus influenzae had not been identified in fresno california before june 1976,1
netilmicin may prove to be a useful agent particularly for infections due to multiresistant klebsiella or serratia or when prolonged aminoglycoside therapy is required,1
a series of human monocyte and macrophage hybridomas which represent clonal expansions of subpopulations of human macrophages and possess many normal monocytic functions were successfully infected with t cruzi,0
a 72yearold male is described with a history of 4 episodes of pseudomonas aeruginosa sepsis and chronic otitis media caused by pseudomonas species,1
the binding characteristics and specificity of the rat hepatic ferritin receptor were investigated using ferritins prepared from rat liver heart spleen kidney and serum human liver and serum guinea pig liver and horse spleen as well as ferritins enriched with respect to either h or ltype subunit composition prepared by chromatofocusing of rat liver ferritin on monop or by reversephase chromatography of ferritin subunits on prorpc 510,0
respiratory distress associated with histoplasmainduced tracheobronchial lymphadenopathy in dogs,0
an autoradiographic study of the projections of visual cortical area 1 to the thalamus pretectum and superior colliculus of the rabbit,1
mitochondrial dna clones and matriarchal phylogeny within and among geographic populations of the pocket gopher geomys pinetis,1
ii characterization of allergens extracted from rat mouse guinea pig and rabbit pelts,1
lp 42 ps cell line and lp 45 cells infected with shope papilloma virus for 24 h containe shope papilloma virus genome which is able to modify the permissivity of rabbit cells to sv40,1
electron microscopic structure of the mycelium of actinomyces chrysomallus the producer of the antibiotic chrysomallin during the stab fermentation process,1
