Sentence,label,passage,sentence
,1,synthesis of a larger precursor for the proteolipid subunit of the mitochondrial atpase complex of neurospora crassa in a cellfree wheat germ system,
,1,effects of a bacteriolytic enzyme from streptomyces globisporus on microflora of human dental plaque and tongue coating,
,1,11 cultured human melanoma cell lines were tested for the expression of dr antigens by using specific allo and xenoantisera in an indirect rosette microassay,
,1,effect of heparin and adrenocorticotropin on the hepatic and serum cholesterol in catfish heteropneustes fossils,
,1,proposed clinical rating scale for spinocerebellar ataxia,
,1,when this glucan was administered to thymusintact mice by intraperitoneal injection conspicuously enlarged lung granulomas formed in response to either schistosoma mansoni or s japonicum eggs or to antigencoated polyacrylamide beads,
,1,direct calorimetric determinations of the rate of heat production along with simultaneous determinations of the rate of photon emission and the number of viable cells have provided insight into the growth of beneckea harveyi and photobacterium leiognathi,
,1,the albuminpeptide conjugates also crossreacted with rabbit antisera to streptococcus avariant which contain antibodies directed against the peptide moiety of peptidoglycan,
,1,the binding factor did not react with antihumanalfa2macroglobulin antiserum from rabbit,
,1,a new endocrine gland in the antennal segment of the crayfishes orconectes limosus and astacus astacus,
,1,a serum protein in the grivet cercopithecus aethiops immunologically crossreacting with human pregnancy zone protein pzp is found in males as well as in nonpregnant females,
,1,the effects of these polycations suggest that ciliamediated ovum transport may involve the formation of transient adhesive bonds between the tip of the cilium and elements of the cumulus mass during each beat cycle of the cilium,
,1,inoculation of different trypanosome strains into volunteers yielded positive parasitaemia for original isolates from lion hyaena and cokes hartebeest,
,1,this hypothesis was verified from data o mehg toxicity in cats and humans which demonstrated that ataxia developed in cats at a minimum dose of 46 microgram mehgkg body wtday with blood mehg levels of 6 to 8 ppm humans developed ataxia with blood mehg levels of 06 to 08 ppm and an estimated intake of 4 microgram mehgkg body wtday,
,1,in a comparative study the affinity of rabbit and human igg native reduced and aggregated by various methods to protein a obtained from the cell wall of staphylococcus aureus was determined,
,1,herpessimplex antigen in rabbit cerebrospinal fluid,
,1,sonnei and kl7 klebsiella bacteriophages were obtained from rabbits,
,1,the results of this study showed that the clearance of foot and mouth disease virus fmdv from the circulation of cattle and goats followed the general rules for the clearance of inert particulate materials and other viruses from the circulation,
,1,a cytophotometric study of dna content in purkinje cells of the cerebellum of rats cats chicken and humans feulgen staining revealed that in a certain number of cells the amount of nda ranged between the diploid and tetraploid level h2c cells,
,1,dlcarnitine hydrochloride 30 mgkg body weight was injected into 25 gravid wistar rats and 24 gravid rabbits 4 days before the cesarean section,
,1,the pathogenicity of three stains of cryptococcus neoformans was experimentally tested by intradermal inoculations into albino rabbits and intraperitoneally into mice,
,1,haemocin a bacteriocin produced by haemophilus influenzae b caused pronounced cell elongation of the sensitive strains h influenzae rd and escherichia coli cr34 thya,
,1,distribution of human plasmodia in karnataka and tamil nadu states in the reappearing phase of malaria in 1970 and 1975,
,1,almost all case and control patients had a history of exposure to pet dogs and cats but recent exposure to puppies less than 3 months old was significantly associated with toxocara infection in this study group,
,1,haemophilus parahaemolyticus associated with pleuropneumonia in georgia swine,
,1,microorganisms suppressed to a lesser degree included selenomonas sputigena actinobacillus actinomycetemcomitans eikenella corrodens and some strains of peptostreptococcus,
,1,from a crude extract of chick peas cicer arietinum l inhibitors of trypsin and chymotrypsin were isolated by affinity chromatography on a column of trypsinsepharose 6b,
,1,the effects of clonidine a compound used clinically as a centrally active antihypertensive were studied on isolated spontaneously beating atria of rabbit and guinea pig,
,1,sera c from horse cow and sheep were found to be best assayed using rabbit rbc whereas c from goat cat and rabbit were best assayed with human rbc,
,1,effect of doxycycline on transmission of vibrio cholerae infection among family contacts of cholera patients in calcutta,
,1,there was a differences in morphology of the y chromosomes sanga banteng and bos taurus type breeds had a small submetacentric y chromosome except for the jersey which had a metacentric y chromosome,
,1,in animal experiments we could observe a significant decrease of the thrombus size in artificially produced thrombosis in the vena femoralis of dogs if after thrombus induction the external pneumatic massage was applied,
,1,the human antisera were also absorbed by macaque platelets and the effect on the serum titer against human cells considered,
,1,the effect of the various unspecific factors on the immunogenic properties of the vaccine was followed up through vaccination of guinea pigs rabbits and pregnant cows,
,1,a myosinlike protein was extracted and partially purified from a flowering plant egeria densa,
,1,in both fishes ophiocephalus punctatus and heteropneustes fossilis the compound of the same group inhibited the transport rate of another compound such as both glucose and fructose inhibited the uptake of xylose,
,1,among a group of 16 argentine strains of erysipelothrix rhusiopathiae 2 new serotypes have been found,
,1,this calculus contained no calcium magnesium phosphorus ammonium salt oxalate carbonate cystine and fibrin,
,1,with quasisurgical techniques longitudinal somatic ciliary rows in tetrahymena pyriformis have been rotated 180 degrees,
,1,fourtyfour antigens were demonstrated in sonicated preparations of bordetella pertussis bp using crossed immunoelectrophoresis against antiserum obtained from rabbits,
